text,label
URGENT: Your Wells Fargo account will be suspended in 24 hours. Click here to verify your identity: http://secure-login-verify.com,1
Please review the attached pull request when you have a moment.,0
"Hi John, let's schedule a meeting for Monday at 10 AM.",0
Hey! Just checking in to see how you're doing. Call me when you can.,0
Reminder: Team building event next Tuesday.,0
Security Alert: We detected an unusual login to your Bank of America account. Please update your password immediately at http://account-recovery-service.org,1
Security Alert: We detected an unusual login to your Microsoft account. Please update your password immediately at http://confirm-identity-now.com,1
Can we reschedule our call to 4:30 PM? I have a conflict.,0
"Dear Customer, your bank account access is restricted. Verify your information here: http://bit.ly/123xyz",1
Reminder: Team building event next Friday.,0
You have won a $1000 gift card! Claim your prize now by visiting http://bit.ly/123xyz,1
"Hi team, just a quick update on the project status.",0
"Hi Chris, let's schedule a meeting for Friday at 4:30 PM.",0
Important update regarding your account security. Please login to confirm your details: http://bit.ly/123xyz,1
Action Required: Your password expires today. Change it now at http://update-your-billing.net,1
"Dear Customer, your bank account access is restricted. Verify your information here: http://confirm-identity-now.com",1
Your package could not be delivered. Please update your shipping address here: http://secure-login-verify.com,1
Invoice #8932 is due. Please review the attached document and submit payment via http://confirm-identity-now.com,1
Please review the attached pull request when you have a moment.,0
Thanks for your help with the bug fix! It works perfectly now.,0
Are we still going to lunch? I was thinking we could go to that new sushi place.,0
Important update regarding your account security. Please login to confirm your details: http://account-recovery-service.org,1
Thanks for your help with the bug fix! It works perfectly now.,0
IT Helpdesk: We are migrating email servers. Please validate your inbox at http://confirm-identity-now.com to avoid losing emails.,1
Attached is the report for Q1. Let me know if you need any changes.,0
Hey! Just checking in to see how you're doing. Call me when you can.,0
"Hi Jessica, let's schedule a meeting for Monday at 1 PM.",0
URGENT: Your Microsoft account will be suspended in 24 hours. Click here to verify your identity: http://confirm-identity-now.com,1
URGENT: Your Chase account will be suspended in 24 hours. Click here to verify your identity: http://update-your-billing.net,1
The project deadline has been extended to Wednesday. Keep up the good work!,0
Security Alert: We detected an unusual login to your Netflix account. Please update your password immediately at http://bit.ly/123xyz,1
Can we reschedule our call to 3 PM? I have a conflict.,0
"Dear Customer, your bank account access is restricted. Verify your information here: http://account-recovery-service.org",1
URGENT: Your Chase account will be suspended in 24 hours. Click here to verify your identity: http://update-your-billing.net,1
You have won a $1000 gift card! Claim your prize now by visiting http://account-recovery-service.org,1
Action Required: Your password expires today. Change it now at http://bit.ly/123xyz,1
"Hi team, just a quick update on the project status.",0
Attached is the report for Q2. Let me know if you need any changes.,0
"Hi Alex, let's schedule a meeting for Wednesday at 10 AM.",0
Thanks for your help with the bug fix! It works perfectly now.,0
We noticed suspicious activity on your credit card. Confirm your recent transactions at http://update-your-billing.net,1
Can we reschedule our call to 1 PM? I have a conflict.,0
"Hi Emily, let's schedule a meeting for Wednesday at 3 PM.",0
URGENT: Your Google account will be suspended in 24 hours. Click here to verify your identity: http://secure-login-verify.com,1
Reminder: Team building event next Thursday.,0
You have won a $1000 gift card! Claim your prize now by visiting http://secure-login-verify.com,1
Are we still going to lunch? I was thinking we could go to that new sushi place.,0
"Hi team, just a quick update on the project status.",0
Reminder: Team building event next Monday.,0
Thanks for your help with the bug fix! It works perfectly now.,0
"Hi Jordan, let's schedule a meeting for Thursday at 4:30 PM.",0
Security Alert: We detected an unusual login to your Google account. Please update your password immediately at http://update-your-billing.net,1
Invoice #7270 is due. Please review the attached document and submit payment via http://update-your-billing.net,1
Security Alert: We detected an unusual login to your Bank of America account. Please update your password immediately at http://secure-login-verify.com,1
IT Helpdesk: We are migrating email servers. Please validate your inbox at http://account-recovery-service.org to avoid losing emails.,1
"Dear Customer, your bank account access is restricted. Verify your information here: http://update-your-billing.net",1
We noticed suspicious activity on your credit card. Confirm your recent transactions at http://secure-login-verify.com,1
